Date,Type,RefNo,SNO,Cur,TUPrice,Amt,Customer,StkISN,CatCode
17/01/2015,ICG,133534,2,S$,4.05,4050.0,IA07,10126,MH
17/01/2015,ICG,133535,1,S$,220,1100.0,IY03,42597,ML
17/01/2015,ICG,133535,2,S$,220,3300.0,IY03,10128,ML
17/01/2015,ICG,133535,3,S$,5.5,178.2,IY03,40176,PN
17/01/2015,ICG,133535,4,S$,4.8,150.72,IY03,43938,SPL2
17/01/2015,ICG,133535,5,S$,4.8,149.76,IY03,45126,SPL2.5
17/01/2015,ICG,133535,6,S$,4.8,175.2,IY03,45132,SPL3
17/01/2015,ICG,133535,7,S$,4.8,175.68,IY03,45129,SPL3
17/01/2015,ICG,133535,8,S$,4.6,920.0,IY03,10058,CS
17/01/2015,ICG,133536,1,S$,11.7,2995.2,IG01,46159,NN
17/01/2015,ICG,133536,2,S$,4.8,686.4,IG01,45129,SPL3
17/01/2015,ICG,133536,3,S$,4.8,434.4,IG01,45154,SPL3.5
17/01/2015,ICG,133536,4,S$,4.8,432.0,IG01,45152,SPL3.5
17/01/2015,ICG,133536,5,S$,4.8,892.8,IG01,45151,SPL3.5
17/01/2015,ICG,133536,6,S$,4.8,444.48,IG01,45153,SPL3.5
17/01/2015,ICG,133536,7,S$,4.8,444.0,IG01,30195,PR04
17/01/2015,ICG,133536,8,S$,11.7,1872.0,IG01,46425,NN
17/01/2015,ICG,133536,9,S$,4.8,155.52,IG01,43943,SPL2.5
17/01/2015,ICG,133536,10,S$,4.8,141.12,IG01,45127,SPL2.5
17/01/2015,ICG,133536,11,S$,4.8,456.48,IG01,45126,SPL2.5
17/01/2015,ICG,133536,12,S$,4.8,152.16,IG01,45125,SPL2.5
17/01/2015,ICG,133536,13,S$,4.8,524.64,IG01,45150,SPL3
17/01/2015,ICG,133536,14,S$,4.8,515.04,IG01,45128,SPL3
17/01/2015,ICG,133536,15,S$,4.8,878.4,IG01,45132,SPL3
19/01/2015,ICG,133537,1,S$,4.8,293.28,IT08,43943,SPL2.5
19/01/2015,ICG,133537,2,S$,4.8,863.04,IT08,45129,SPL3
19/01/2015,ICG,133537,3,S$,4.8,290.4,IT08,45127,SPL2.5
19/01/2015,ICG,133537,4,S$,4.8,300.48,IT08,45126,SPL2.5
19/01/2015,ICG,133537,5,S$,4.8,297.12,IT08,45125,SPL2.5
19/01/2015,ICG,133537,6,S$,4.8,310.56,IT08,43940,SPL2.5
19/01/2015,ICG,133537,7,S$,4.8,522.72,IT08,45150,SPL3
19/01/2015,ICG,133537,8,S$,4.8,339.36,IT08,45128,SPL3
19/01/2015,ICG,133537,9,S$,4.8,526.08,IT08,45132,SPL3
19/01/2015,ICG,133537,10,S$,4.8,335.52,IT08,45130,SPL3
19/01/2015,ICG,133538,1,S$,4.8,338.88,IL09,45150,SPL3
19/01/2015,ICG,133538,2,S$,4.8,334.08,IL09,45128,SPL3
19/01/2015,ICG,133538,3,S$,4.8,352.8,IL09,45132,SPL3
19/01/2015,ICG,133538,4,S$,4.8,517.44,IL09,45129,SPL3
19/01/2015,ICG,133538,5,S$,4.8,508.32,IL09,45130,SPL3
19/01/2015,ICG,133539,1,S$,4.7,2148.37,IJ01,43943,SPL2.5
19/01/2015,ICG,133539,2,S$,4.7,1269.0,IJ01,45151,SPL3.5
19/01/2015,ICG,133539,3,S$,4.7,2157.77,IJ01,45153,SPL3.5
19/01/2015,ICG,133539,4,S$,4.7,2176.57,IJ01,45127,SPL2.5
19/01/2015,ICG,133539,5,S$,4.7,2548.81,IJ01,45150,SPL3
19/01/2015,ICG,133539,6,S$,4.7,1689.18,IJ01,45128,SPL3
19/01/2015,ICG,133539,7,S$,4.7,1708.45,IJ01,45132,SPL3
19/01/2015,ICG,133539,8,S$,4.7,1690.59,IJ01,45129,SPL3
19/01/2015,ICG,133539,9,S$,4.7,831.9,IJ01,45130,SPL3
19/01/2015,ICG,133539,10,S$,4.7,1296.73,IJ01,45154,SPL3.5
19/01/2015,ICG,133539,11,S$,4.7,1286.86,IJ01,45152,SPL3.5
20/01/2015,ICG,133540,1,S$,9.79,4998.97,IT19,42621,M020P
20/01/2015,ICG,133540,2,S$,11,1078.0,IT19,43808,M033
20/01/2015,ICG,133541,1,S$,2.5,271.25,IS05,10379,PR05
20/01/2015,ICG,133541,2,S$,1.2,230.4,IS05,45852,MLS
20/01/2015,ICG,133541,3,S$,27,648.0,IS05,40412,WP
20/01/2015,ICG,133542,1,S$,37.5,6187.5,IL12,43192,M429
20/01/2015,ICG,133542,2,S$,8.7,2175.0,IL12,41909,M028
20/01/2015,ICG,133542,3,S$,0.28,140.0,IL12,43517,NEE
20/01/2015,ICG,133542,4,S$,0.28,140.0,IL12,43518,NEE
20/01/2015,ICG,133542,5,S$,4.6,257.6,IL12,40051,PPMR
20/01/2015,ICG,133542,6,S$,4.8,175.2,IL12,45150,SPL3
20/01/2015,ICG,133542,7,S$,4.8,171.84,IL12,45128,SPL3
20/01/2015,ICG,133542,8,S$,4.8,348.96,IL12,45132,SPL3
20/01/2015,ICG,133542,9,S$,4.8,348.0,IL12,45129,SPL3
20/01/2015,ICG,133543,1,S$,4.8,343.68,IT23,45150,SPL3
20/01/2015,ICG,133543,2,S$,3.5,1750.0,IT23,41303,PN
20/01/2015,ICG,133543,3,S$,3.5,1750.0,IT23,41304,PN
20/01/2015,ICG,133543,4,S$,16.9,709.8,IT23,10116,M033
20/01/2015,ICG,133543,5,S$,3.05,1525.0,IT23,40654,PN
20/01/2015,ICG,133543,6,S$,3.05,1525.0,IT23,41545,PN
20/01/2015,ICG,133543,7,S$,3.05,1525.0,IT23,40795,PN
20/01/2015,ICG,133543,8,S$,3.05,1525.0,IT23,40423,PN
20/01/2015,ICG,133543,9,S$,3.05,1525.0,IT23,41249,PN
20/01/2015,ICG,133543,10,S$,31,620.0,IT23,46083,BSK
20/01/2015,ICG,133543,11,S$,40.5,2025.0,IT23,46082,BSK
20/01/2015,ICG,133543,12,S$,4.8,350.4,IT23,45128,SPL3
20/01/2015,ICG,133543,13,S$,34,1020.0,IT23,46081,BSK
20/01/2015,ICG,133543,14,S$,4.8,350.88,IT23,45132,SPL3
20/01/2015,ICG,133543,15,S$,4.8,345.6,IT23,45129,SPL3
20/01/2015,ICG,133543,16,S$,4.8,335.52,IT23,45130,SPL3
20/01/2015,ICG,133543,17,S$,4.8,3317.76,IT23,45846,PN
20/01/2015,ICG,133543,18,S$,5,2592.0,IT23,40176,PN
20/01/2015,ICG,133543,19,S$,4.8,7776.0,IT23,41591,PN
20/01/2015,ICG,133543,20,S$,3.5,1750.0,IT23,41302,PN
20/01/2015,ICG,133544,1,S$,29,145.0,SH14,40476,TN
21/01/2015,ICG,133545,1,S$,110,550.0,IC04,41535,AST
21/01/2015,ICG,133545,2,S$,2.5,162.0,IC04,40246,PR16
21/01/2015,ICG,133546,1,S$,7,770.0,IT12,46094,PB
21/01/2015,ICG,133546,2,S$,2.5,674.5,IT12,30262,PR04
21/01/2015,ICG,133546,3,S$,2.5,697.25,IT12,10379,PR05
21/01/2015,ICG,133546,4,S$,2.5,771.75,IT12,10401,PR08
21/01/2015,ICG,133546,5,S$,2.5,325.75,IT12,30287,PR14
21/01/2015,ICG,133546,6,S$,4.6,294.4,IT12,40282,PPMR
21/01/2015,ICG,133546,7,S$,4.6,331.2,IT12,30337,PPMR
21/01/2015,ICG,133547,1,S$,110,110.0,SM01,40102,CL
21/01/2015,ICG,133548,1,S$,5.6,1344.0,IT26,40069,PN
21/01/2015,ICG,133548,2,S$,2.3,230.0,IT26,44953,FL
22/01/2015,ICG,133549,1,S$,5.6,4032.0,IT24,40069,PN
22/01/2015,ICG,133549,2,S$,4.8,217.44,IT24,45154,SPL3.5
22/01/2015,ICG,133549,3,S$,4.8,219.84,IT24,45152,SPL3.5
22/01/2015,ICG,133549,4,S$,4.8,146.4,IT24,45127,SPL2.5
22/01/2015,ICG,133549,5,S$,4.8,150.24,IT24,45126,SPL2.5
22/01/2015,ICG,133549,6,S$,4.8,153.12,IT24,45125,SPL2.5
22/01/2015,ICG,133549,7,S$,4.8,172.8,IT24,45150,SPL3
22/01/2015,ICG,133549,8,S$,4.8,174.72,IT24,45128,SPL3
22/01/2015,ICG,133549,9,S$,4.8,175.2,IT24,45132,SPL3
22/01/2015,ICG,133549,10,S$,4.8,167.04,IT24,45129,SPL3
22/01/2015,ICG,133549,11,S$,4.8,171.84,IT24,45130,SPL3
21/01/2015,ICG,133550,1,S$,4.7,867.15,IJ01,45150,SPL3
21/01/2015,ICG,133550,2,S$,4.7,842.71,IJ01,45132,SPL3
21/01/2015,ICG,133550,3,S$,4.7,2538.94,IJ01,45129,SPL3
21/01/2015,ICG,133550,4,S$,4.7,810.28,IJ01,45130,SPL3
21/01/2015,ICG,133550,5,S$,4.7,1081.47,IJ01,45154,SPL3.5
21/01/2015,ICG,133550,6,S$,4.7,1071.6,IJ01,45152,SPL3.5
21/01/2015,ICG,133550,7,S$,4.7,1048.1,IJ01,45151,SPL3.5
21/01/2015,ICG,133550,8,S$,4.7,1092.28,IJ01,45153,SPL3.5
21/01/2015,ICG,133550,9,S$,11.05,39967.85,IJ01,46016,M020P
22/01/2015,ICG,133551,1,M$,8.3,10710.04,MS10,40724,PPDR
22/01/2015,ICG,133551,2,M$,8.3,3499.07,MS10,40860,PPDR
22/01/2015,ICG,133551,3,M$,8.3,1986.64,MS10,40725,PPDR
22/01/2015,ICG,133551,4,M$,8.3,1995.91,MS10,40726,PPDR
22/01/2015,ICG,133551,5,M$,8.3,2879.78,MS10,40861,PPDR
22/01/2015,ICG,133551,6,M$,8.1,3250.72,MS10,40727,PPDR
22/01/2015,ICG,133551,7,M$,8.1,3258.52,MS10,41015,PPDR
22/01/2015,ICG,133551,8,M$,8.1,5082.53,MS10,40737,PPDR
22/01/2015,ICG,133552,1,S$,2.5,220.0,IY03,44591,PR20
22/01/2015,ICG,133552,2,S$,2.5,275.0,IY03,43874,PR22
22/01/2015,ICG,133552,3,S$,3.4,427.04,IY03,30053,PPDR
22/01/2015,ICG,133552,4,S$,3.4,637.5,IY03,40728,PPDR
22/01/2015,ICG,133553,1,S$,2.5,1293.75,IL09,30262,PR04
22/01/2015,ICG,133554,1,S$,3.4,285.94,IZ01,30053,PPDR
22/01/2015,ICG,133555,1,S$,2.5,1278.0,IT08,30262,PR04
22/01/2015,ICG,133555,2,S$,2.5,529.25,IT08,43838,PR10
22/01/2015,ICG,133555,3,S$,3.4,339.32,IT08,40726,PPDR
22/01/2015,ICG,133555,4,S$,3.4,291.72,IT08,41015,PPDR
22/01/2015,ICG,133555,5,S$,3.4,495.38,IT08,41653,PPDR
22/01/2015,ICG,133555,6,S$,0.06,216.0,IT08,40265,F
22/01/2015,ICG,133555,7,S$,9.5,760.0,IT08,43278,M028
24/01/2015,ICG,133556,1,S$,10.1,1818.0,IJ01,45466,SP
24/01/2015,ICG,133556,2,S$,10.1,1818.0,IJ01,45467,SP
24/01/2015,ICG,133556,3,S$,17.9,537.0,IJ01,45468,SP
24/01/2015,ICG,133556,4,S$,18.3,439.2,IJ01,45469,SP
24/01/2015,ICG,133556,5,S$,20.3,243.6,IJ01,45470,SP
24/01/2015,ICG,133556,6,S$,22.7,1362.0,IJ01,45471,SP
24/01/2015,ICG,133556,7,S$,47.5,1520.0,IJ01,45472,SP
24/01/2015,ICG,133556,8,S$,59.5,3570.0,IJ01,45473,SP
24/01/2015,ICG,133556,9,S$,67.7,406.2,IJ01,45702,SP
24/01/2015,ICG,133557,1,S$,3.4,949.96,IT04,40737,PPDR
24/01/2015,ICG,133557,2,S$,3.4,712.98,IT04,30053,PPDR
24/01/2015,ICG,133557,3,S$,3.4,1082.9,IT04,40728,PPDR
24/01/2015,ICG,133557,4,S$,5.5,1320.0,IT04,40069,PN
24/01/2015,ICG,133557,5,S$,8.5,8568.0,IT04,41909,M028
24/01/2015,ICG,133557,6,S$,108,2160.0,IT04,30270,CL
24/01/2015,ICG,133558,1,S$,120,240.0,SS26,30347,PPDR
26/01/2015,ICG,133559,1,S$,4.8,1041.6,IA14,45132,SPL3
26/01/2015,ICG,133559,2,S$,110,220.0,IA14,41533,AST
26/01/2015,ICG,133559,3,S$,110,220.0,IA14,41534,AST
27/01/2015,ICG,133560,1,S$,110,110.0,IS05,41535,AST
27/01/2015,ICG,133560,2,S$,2.5,122.75,IS05,43839,PR06
27/01/2015,ICG,133560,3,S$,4.2,254.1,IS05,46545,P30
26/01/2015,ICG,133561,1,S$,0.06,864.0,IT08,40265,F
26/01/2015,ICG,133562,1,S$,9.5,997.5,IL09,46144,M028
26/01/2015,ICG,133562,2,S$,4.6,184.0,IL09,44039,PETB
26/01/2015,ICG,133562,3,S$,4.6,368.0,IL09,30304,PETB
26/01/2015,ICG,133562,4,S$,0.06,648.0,IL09,40265,F
28/01/2015,ICG,133563,1,S$,6.8,4855.2,IA14,46094,PB
28/01/2015,ICG,133564,1,S$,2.5,1227.75,IT12,43839,PR06
28/01/2015,ICG,133564,2,S$,2.5,875.75,IT12,43838,PR10
28/01/2015,ICG,133564,3,S$,4.6,331.2,IT12,40049,PPMR
28/01/2015,ICG,133564,4,S$,4.6,257.6,IT12,40051,PPMR
28/01/2015,ICG,133565,1,M$,10.5,2021.25,MS10,10126,MH
30/01/2015,ICG,133566,1,S$,2.5,389.25,IT26,30262,PR04
30/01/2015,ICG,133566,2,S$,2.6,725.92,IT26,45935,PR05
30/01/2015,ICG,133566,3,S$,10.7,535.0,IT26,46178,M023
30/01/2015,ICG,133566,4,S$,4.8,300.48,IT26,43937,SPL2
30/01/2015,ICG,133566,5,S$,4.8,148.32,IT26,43943,SPL2.5
30/01/2015,ICG,133566,6,S$,4.8,152.16,IT26,45126,SPL2.5
30/01/2015,ICG,133566,7,S$,4.8,151.68,IT26,45125,SPL2.5
30/01/2015,ICG,133566,8,S$,4.8,224.16,IT26,45154,SPL3.5
30/01/2015,ICG,133566,9,S$,4.8,220.8,IT26,45152,SPL3.5
29/01/2015,ICG,133567,1,S$,0,0.0,IL12,30262,PR04
29/01/2015,ICG,133568,1,S$,2.55,1331.36,IL12,30262,PR04
29/01/2015,ICG,133569,1,S$,2.5,2595.25,IT23,30262,PR04
29/01/2015,ICG,133569,2,S$,4.2,1996.68,IT23,40725,PPDR
29/01/2015,ICG,133569,3,S$,3.4,4956.18,IT23,40727,PPDR
29/01/2015,ICG,133569,4,S$,3.4,3861.04,IT23,40737,PPDR
29/01/2015,ICG,133569,5,S$,3.4,2460.24,IT23,41653,PPDR
29/01/2015,ICG,133569,6,S$,3.4,1480.02,IT23,30053,PPDR
29/01/2015,ICG,133569,7,S$,3.4,3273.18,IT23,40728,PPDR
29/01/2015,ICG,133569,8,S$,3.4,607.58,IT23,30054,PPDR
29/01/2015,ICG,133569,9,S$,3.4,768.06,IT23,30055,PPDR
29/01/2015,ICG,133569,10,S$,2.5,5023.5,IT23,43839,PR06
29/01/2015,ICG,133569,11,S$,2.5,5723.0,IT23,10394,PR07
29/01/2015,ICG,133569,12,S$,2.5,3041.25,IT23,10401,PR08
29/01/2015,ICG,133569,13,S$,2.5,2058.0,IT23,44174,PR09
29/01/2015,ICG,133569,14,S$,2.5,1782.0,IT23,43838,PR10
29/01/2015,ICG,133569,15,S$,2.5,2305.25,IT23,43837,PR12
29/01/2015,ICG,133569,16,S$,2.5,1185.75,IT23,30287,PR14
29/01/2015,ICG,133569,17,S$,2.5,1547.5,IT23,40246,PR16
23/01/2015,ICG,133570,1,S$,11.5,5750.0,IK06,45938,NN
29/01/2015,ICG,133571,1,S$,4.9,588.0,IS05,10644,PETB
29/01/2015,ICG,133572,1,S$,11.2,11211.2,IK11,45767,M020P
29/01/2015,ICG,133572,2,S$,4.8,116.64,IK11,40371,PR09
29/01/2015,ICG,133572,3,S$,4.5,312.3,IK11,41141,PR10
31/01/2015,ICG,133573,1,S$,5.3,405.98,IT23,45532,P6
31/01/2015,ICG,133573,2,S$,3.5,686.7,IT23,45611,PR02
31/01/2015,ICG,133573,3,S$,3.5,714.0,IT23,45612,PR02
31/01/2015,ICG,133573,4,S$,3.5,701.4,IT23,45614,PR02
31/01/2015,ICG,133573,5,S$,3.5,715.4,IT23,45615,PR02
31/01/2015,ICG,133573,6,S$,3.5,871.5,IT23,45616,PR02.5
31/01/2015,ICG,133573,7,S$,3.5,749.7,IT23,45617,PR02.5
31/01/2015,ICG,133573,8,S$,3.5,714.7,IT23,45620,PR02.5
31/01/2015,ICG,133573,9,S$,3.5,868.0,IT23,45618,PR02.5
31/01/2015,ICG,133573,10,S$,3.5,842.1,IT23,45619,PR02.5
31/01/2015,ICG,133573,11,S$,3.5,987.0,IT23,45621,PR03
31/01/2015,ICG,133573,12,S$,4.7,3241.12,IT23,45533,P6
31/01/2015,ICG,133573,13,S$,3.5,1412.6,IT23,45622,PR03
31/01/2015,ICG,133573,14,S$,3.5,1426.6,IT23,45624,PR03
31/01/2015,ICG,133573,15,S$,3.5,702.1,IT23,45625,PR03
31/01/2015,ICG,133573,16,S$,3.5,700.7,IT23,45623,PR03
31/01/2015,ICG,133573,17,S$,6.7,1708.5,IT23,45052,M012
31/01/2015,ICG,133573,18,S$,2.9,580.0,IT23,45053,M012
31/01/2015,ICG,133573,19,S$,4.7,728.5,IT23,45437,M015
31/01/2015,ICG,133573,20,S$,5.3,1436.3,IT23,45435,M015
31/01/2015,ICG,133573,21,S$,5,315.0,IT23,45436,M015
31/01/2015,ICG,133573,22,S$,4.7,3217.62,IT23,45534,P6
31/01/2015,ICG,133573,23,S$,4.5,3080.7,IT23,45538,P9
31/01/2015,ICG,133573,24,S$,4.5,2450.7,IT23,45540,P9
31/01/2015,ICG,133573,25,S$,3.8,1095.16,IT23,30329,PR01
31/01/2015,ICG,133573,26,S$,3.8,1052.6,IT23,40343,PR01
31/01/2015,ICG,133573,27,S$,3.8,307.04,IT23,41332,PR01
31/01/2015,ICG,133573,28,S$,3.5,725.2,IT23,45613,PR02
02/02/2015,ICG,133574,1,S$,0.08,480.0,IA092,45869,F
02/02/2015,ICG,133575,1,S$,4.8,176.16,IT08,45129,SPL3
02/02/2015,ICG,133575,2,S$,4.8,336.48,IT08,45130,SPL3
02/02/2015,ICG,133575,3,S$,110,110.0,IT08,41532,AST
02/02/2015,ICG,133575,4,S$,110,110.0,IT08,41533,AST
02/02/2015,ICG,133575,5,S$,110,440.0,IT08,41534,AST
02/02/2015,ICG,133575,6,S$,110,220.0,IT08,41535,AST
02/02/2015,ICG,133576,1,S$,6.5,1092.0,IL09,41371,PB
02/02/2015,ICG,133576,2,S$,4.9,392.0,IL09,10644,PETB
02/02/2015,ICG,133577,1,S$,3.4,481.1,IN04,41653,PPDR
02/02/2015,ICG,133577,2,S$,28,672.0,IN04,45875,WP
02/02/2015,ICG,133577,3,S$,2.3,69.0,IN04,44954,FL
02/02/2015,ICG,133577,4,S$,2.3,103.5,IN04,44955,FL
02/02/2015,ICG,133577,5,S$,2.3,57.5,IN04,44956,FL
02/02/2015,ICG,133577,6,S$,280,280.0,IN04,42597,ML
02/02/2015,ICG,133578,1,S$,24.8,595.2,IJ01,45966,PN
02/02/2015,ICG,133578,2,S$,4.7,1491.31,IJ01,43934,SPL2
02/02/2015,ICG,133578,3,S$,4.7,1461.7,IJ01,43938,SPL2
02/02/2015,ICG,133578,4,S$,4.7,1420.34,IJ01,43935,SPL2
02/02/2015,ICG,133578,5,S$,4.7,2934.21,IJ01,45126,SPL2.5
02/02/2015,ICG,133578,6,S$,4.7,739.78,IJ01,45125,SPL2.5
02/02/2015,ICG,133578,7,S$,24.8,4017.6,IJ01,45965,PN
02/02/2015,ICG,133578,8,S$,11.4,570.0,IJ01,45376,MLS
02/02/2015,ICG,133578,9,S$,11.4,1140.0,IJ01,46039,NT
02/02/2015,ICG,133578,10,S$,11.4,1140.0,IJ01,45377,NT
02/02/2015,ICG,133578,11,S$,11.4,3420.0,IJ01,43053,NT
02/02/2015,ICG,133578,12,S$,2.05,4100.0,IJ01,40191,CNO
02/02/2015,ICG,133578,13,S$,4.7,1034.94,IJ01,43937,SPL2
02/02/2015,ICG,133578,14,S$,4.7,715.34,IJ01,43936,SPL2
03/02/2015,ICG,133579,1,S$,4.2,254.52,IS05,46545,P30
03/02/2015,ICG,133580,1,S$,1.2,230.4,IK11,45852,MLS
03/02/2015,ICG,133580,2,S$,27,648.0,IK11,40412,WP
03/02/2015,ICG,133580,3,S$,6.1,610.0,IK11,40386,NT
03/02/2015,ICG,133581,1,USD$,3.91,5329.33,IT22,10002,MLG
03/02/2015,ICG,133581,2,USD$,3.91,5329.33,IT22,43342,MLG
03/02/2015,ICG,133581,3,USD$,3.91,5329.33,IT22,43634,MLG
03/02/2015,ICG,133581,4,USD$,3.91,2664.67,IT22,10134,MLG
03/02/2015,ICG,133581,5,USD$,3.91,5329.33,IT22,10044,MLG
03/02/2015,ICG,133581,6,USD$,4.12,2920.09,IT22,43639,MLG
03/02/2015,ICG,133582,1,USD$,27.85,2049.82,IP06,45755,MLG
03/02/2015,ICG,133582,2,USD$,21.83,8926.29,IP06,40898,MLG
03/02/2015,ICG,133582,3,USD$,21.83,3570.51,IP06,43316,MLG
03/02/2015,ICG,133582,4,USD$,21.36,10480.92,IP06,45191,MLG
03/02/2015,ICG,133582,5,USD$,21.36,3493.64,IP06,45559,MLG
03/02/2015,ICG,133582,6,USD$,21.36,43670.52,IP06,41451,MLG
03/02/2015,ICG,133582,7,USD$,21.36,3493.64,IP06,40876,MLG
03/02/2015,ICG,133582,8,USD$,21.36,5240.46,IP06,41390,MLG
03/02/2015,ICG,133582,9,USD$,27.85,455.51,IP06,45186,MLG
03/02/2015,ICG,133582,10,USD$,26.95,1101.99,IP06,45753,MLG
03/02/2015,ICG,133582,11,USD$,24.26,1983.98,IP06,45019,MLG
03/02/2015,ICG,133582,12,USD$,23.45,3835.48,IP06,45020,MLG
03/02/2015,ICG,133582,13,USD$,22.64,7406.0,IP06,45188,MLG
03/02/2015,ICG,133582,14,USD$,21.83,8926.29,IP06,45752,MLG
03/02/2015,ICG,133582,15,USD$,21.83,3570.51,IP06,30197,MLG
03/02/2015,ICG,133582,16,USD$,21.83,8926.29,IP06,40660,MLG
04/02/2015,ICG,133583,1,S$,41,82.0,SH14,40912,NMCN
04/02/2015,ICG,133583,2,S$,37,74.0,SH14,40911,NMCN
04/02/2015,ICG,133583,3,S$,59,177.0,SH14,40914,NMCN
04/02/2015,ICG,133583,4,S$,57,114.0,SH14,44240,NMCN
04/02/2015,ICG,133583,5,S$,65,130.0,SH14,40931,NMCN
04/02/2015,ICG,133584,1,USD$,2.26,18857.88,IT22,30353,PMNR
04/02/2015,ICG,133584,2,USD$,2.26,29073.45,IT22,30354,PMNR
04/02/2015,ICG,133584,3,USD$,2.26,13800.69,IT22,40000,PMNR
04/02/2015,ICG,133584,4,USD$,2.26,1870.76,IT22,43631,PMNR
04/02/2015,ICG,133584,5,USD$,2.26,2496.39,IT22,44846,PMNR
05/02/2015,ICG,133585,1,S$,3.4,189.38,IY03,40737,PPDR
05/02/2015,ICG,133585,2,S$,3.4,431.12,IY03,40728,PPDR
05/02/2015,ICG,133585,3,S$,3.4,189.72,IY03,30347,PPDR
05/02/2015,ICG,133585,4,S$,4.8,169.44,IY03,45130,SPL3
05/02/2015,ICG,133585,5,S$,1.2,230.4,IY03,45852,MLS
05/02/2015,ICG,133585,6,S$,2.5,130.25,IY03,30262,PR04
05/02/2015,ICG,133585,7,S$,0.08,480.0,IY03,10074,F
05/02/2015,ICG,133586,1,S$,4.9,196.0,IK11,10644,PETB
05/02/2015,ICG,133587,1,S$,6.8,4080.0,IL09,46445,M025
05/02/2015,ICG,133587,2,S$,3.4,385.22,IL09,40737,PPDR
05/02/2015,ICG,133587,3,S$,4.3,1290.0,IL09,10098,LEAD
05/02/2015,ICG,133588,1,S$,80,1600.0,IP07,41533,AST
05/02/2015,ICG,133588,2,S$,80,12000.0,IP07,41534,AST
05/02/2015,ICG,133588,3,S$,80,800.0,IP07,41536,AST
05/02/2015,ICG,133588,4,S$,80,800.0,IP07,41532,AST
05/02/2015,ICG,133589,1,S$,11.7,1872.0,IG01,46159,NN
05/02/2015,ICG,133589,2,S$,4.8,148.32,IG01,30195,PR04
05/02/2015,ICG,133589,3,S$,2.5,295.25,IG01,10401,PR08
05/02/2015,ICG,133589,4,S$,2.5,363.0,IG01,43838,PR10
05/02/2015,ICG,133589,5,S$,2.5,457.5,IG01,43837,PR12
05/02/2015,ICG,133589,6,S$,4.6,230.0,IG01,41395,PET1
05/02/2015,ICG,133589,7,S$,4.6,230.0,IG01,41396,PET1
05/02/2015,ICG,133589,8,S$,4.6,230.0,IG01,42140,PET1
05/02/2015,ICG,133589,9,S$,2.1,105.0,IG01,44953,FL
05/02/2015,ICG,133589,10,S$,2.1,105.0,IG01,44956,FL
05/02/2015,ICG,133589,11,S$,2.1,63.0,IG01,44884,FL
05/02/2015,ICG,133589,12,S$,11.7,1872.0,IG01,46425,NN
05/02/2015,ICG,133589,13,S$,2.1,105.0,IG01,44523,FL
05/02/2015,ICG,133589,14,S$,2.1,42.0,IG01,44886,FL
05/02/2015,ICG,133589,15,S$,3.7,74.0,IG01,41302,PN
05/02/2015,ICG,133589,16,S$,3.7,74.0,IG01,41303,PN
05/02/2015,ICG,133589,17,S$,3.7,74.0,IG01,41304,PN
05/02/2015,ICG,133589,18,S$,0.7,105.0,IG01,43519,NEE
05/02/2015,ICG,133589,19,S$,0.35,35.0,IG01,43514,NEE
05/02/2015,ICG,133589,20,S$,0.28,28.0,IG01,43517,NEE
05/02/2015,ICG,133589,21,S$,0.28,42.0,IG01,43516,NEE
05/02/2015,ICG,133589,22,S$,0.24,60.0,IG01,44490,NEE
05/02/2015,ICG,133589,23,S$,0.03,150.0,IG01,42732,F
05/02/2015,ICG,133589,24,S$,4.6,404.8,IG01,40053,PPMR
05/02/2015,ICG,133589,25,S$,4.2,206.22,IG01,40725,PPDR
05/02/2015,ICG,133589,26,S$,3.4,291.72,IG01,30053,PPDR
05/02/2015,ICG,133589,27,S$,3.4,431.8,IG01,40728,PPDR
05/02/2015,ICG,133589,28,S$,1.2,230.4,IG01,45852,MLS
05/02/2015,ICG,133589,29,S$,4.8,156.96,IG01,30239,PR04
06/02/2015,ICG,133590,1,S$,4.8,288.0,SK07,40356,SN
06/02/2015,ICG,133591,1,S$,8.4,420.0,IT24,42997,M020
06/02/2015,ICG,133591,2,S$,7.6,600.4,IT24,42751,M020
06/02/2015,ICG,133591,3,S$,3.6,424.8,IT24,45640,M018
06/02/2015,ICG,133591,4,S$,10.7,535.0,IT24,45571,M023
06/02/2015,ICG,133591,5,S$,27,675.0,IT24,40476,TN
07/02/2015,ICG,133592,1,S$,3.3,9294.78,IJ01,40737,PPDR
07/02/2015,ICG,133592,2,S$,11.05,24006.13,IJ01,46016,M020P
07/02/2015,ICG,133592,3,S$,11.05,18343.0,IJ01,46657,M020P
07/02/2015,ICG,133593,1,S$,6.9,2504.7,IK11,46600,PB
07/02/2015,ICG,133593,2,S$,26,5200.0,IK11,44060,M429
09/02/2015,ICG,133594,1,S$,2.55,1278.57,IP02,43839,PR06
09/02/2015,ICG,133594,2,S$,2.55,143.31,IP02,10394,PR07
09/02/2015,ICG,133594,3,S$,2.55,630.62,IP02,43837,PR12
09/02/2015,ICG,133594,4,S$,2.55,474.05,IP02,40246,PR16
09/02/2015,ICG,133594,5,S$,2.55,221.34,IP02,44591,PR20
09/02/2015,ICG,133594,6,S$,4.8,226.08,IP02,45154,SPL3.5
09/02/2015,ICG,133594,7,S$,4.8,219.36,IP02,45152,SPL3.5
09/02/2015,ICG,133595,1,S$,2.9,127.31,IZ01,41419,PR03
